-0.03277400000	-0.03841060000	-0.03812890000	-0.03777370000	-0.02948290000	-0.00682417000	-0.01931210000	-0.00424934000	-0.00233471000	4 
-0.04675950000	-0.04213380000	-0.04142760000	-0.03975390000	-0.02993440000	0.00347484000	-0.00606804000	0.00572831000	-0.00023214500	4 
-0.04273620000	-0.05222550000	-0.04089090000	-0.04248730000	-0.03075090000	0.01327840000	-0.00945352000	0.00774071000	0.00104088000	4 
-0.03277560000	-0.03929520000	-0.04897520000	-0.04839910000	-0.04506010000	-0.00111051000	-0.00232482000	0.00040516300	-0.00136335000	4 
-0.02330310000	-0.02830290000	-0.02486480000	-0.01651660000	-0.01982540000	-0.01540980000	-0.01902750000	-0.00954555000	-0.01457460000	4 
-0.04161760000	-0.02332870000	-0.03626910000	-0.03341650000	-0.02213420000	-0.00195275000	-0.00315665000	0.00892591000	-0.00062219800	4 
-0.03016880000	-0.03849950000	-0.03940870000	-0.03937870000	-0.03493680000	-0.00533006000	-0.00472097000	0.00016176000	-0.00159118000	4 
-0.03460610000	-0.04817090000	-0.03328740000	-0.04116510000	-0.03329550000	-0.00382575000	-0.00063453600	0.00647368000	-0.00080721100	4 
-0.02749660000	-0.04947900000	-0.04928180000	-0.04657360000	-0.04303950000	0.00249933000	0.00762272000	0.01588520000	0.00006298720	4 
-0.03494570000	-0.03786860000	-0.03086180000	-0.03093910000	-0.02500330000	-0.00235202000	-0.00741202000	0.01127590000	0.00101456000	4 
-0.03599700000	-0.05047270000	-0.03760340000	-0.04402510000	-0.04137560000	-0.00279713000	-0.00006328520	0.01608860000	0.00287956000	4 
-0.03225050000	-0.04270500000	-0.04848360000	-0.03743760000	-0.03770700000	-0.00244919000	0.01559790000	0.01398030000	0.01124790000	4 
-0.01587090000	-0.01353620000	-0.02087600000	-0.01907830000	-0.01991920000	0.00182984000	-0.00147044000	0.00008448210	-0.00411479000	4 
-0.03963300000	-0.05312100000	-0.03921480000	-0.04089490000	-0.03672520000	-0.00545119000	0.00130774000	0.01372100000	0.00488317000	4 
-0.04097700000	-0.05911020000	-0.05105200000	-0.03946600000	-0.03552850000	-0.00711569000	-0.00381096000	0.03006250000	0.01207590000	4 
-0.03178100000	-0.04715190000	-0.02593820000	-0.02368540000	-0.02779780000	0.01027730000	-0.00216743000	0.00136600000	0.00503231000	4 
-0.03982430000	-0.05244260000	-0.04114910000	-0.04306720000	-0.04277840000	-0.00192036000	0.00427413000	0.01723720000	0.00434333000	4 
-0.02955710000	-0.04995300000	-0.04011650000	-0.03692450000	-0.03706600000	0.00277441000	0.00847922000	0.02053560000	0.01033020000	4 
-0.03364080000	-0.04752300000	-0.04295470000	-0.04286550000	-0.04514730000	0.00188763000	0.00499799000	0.01191020000	0.00459389000	4 
-0.03629920000	-0.03576190000	-0.05639900000	-0.01665680000	-0.02179240000	-0.00541787000	-0.00132813000	0.01441470000	0.00231034000	4 
-0.02769800000	-0.03736000000	-0.02830580000	-0.03131060000	-0.02616310000	-0.00213953000	-0.00772570000	-0.00705602000	-0.00914267000	4 
-0.03736130000	-0.04555840000	-0.04486110000	-0.04342290000	-0.03753450000	-0.00289286000	0.01051290000	0.01981870000	0.00489622000	4 
-0.02743710000	-0.03833700000	-0.03823600000	-0.03323760000	-0.03445130000	-0.00072251100	0.00268445000	-0.00556228000	-0.00050178200	4 
-0.03842490000	-0.04088140000	-0.04391930000	-0.03038330000	-0.03484200000	-0.00656860000	0.00315151000	0.01300550000	0.01289610000	4 
-0.02486770000	-0.03920260000	-0.04011210000	-0.02732720000	-0.02457470000	-0.00158178000	-0.00276367000	0.00423342000	0.00236939000	4 
-0.02868560000	-0.04938740000	-0.03455940000	-0.03609870000	-0.03452780000	-0.00175058000	-0.00229125000	0.00634176000	0.00589266000	4 
-0.01732390000	-0.03885120000	-0.03311780000	-0.02738570000	-0.03252160000	-0.00814334000	-0.01053090000	0.00021106000	-0.00261217000	4 
-0.03376240000	-0.04460310000	-0.05254900000	-0.03624980000	-0.03533540000	-0.00114035000	0.00002853570	0.00922146000	0.00321068000	4 
-0.02923580000	-0.04421480000	-0.04051230000	-0.03795510000	-0.03068680000	0.00353782000	0.00175464000	0.01409980000	-0.00081402100	4 
-0.03795710000	-0.03767570000	-0.02487390000	-0.03335690000	-0.02702010000	0.00605815000	0.01103750000	0.01844550000	0.01166100000	4 
-0.03702090000	-0.05193140000	-0.04858910000	-0.04602670000	-0.04865450000	0.00532837000	0.01065050000	0.01967030000	0.00770785000	4 
-0.02070690000	-0.01818000000	-0.02667690000	-0.01898770000	-0.00842679000	-0.00655323000	-0.01114810000	-0.00158740000	-0.00596932000	4 
-0.02651370000	-0.03889870000	-0.04321770000	-0.03685740000	-0.02796230000	0.00113320000	0.00027561200	0.00270663000	0.00121124000	4 
-0.04053550000	-0.04889740000	-0.04097010000	-0.03205120000	-0.03088000000	0.00698969000	-0.00870669000	0.01005880000	0.00682309000	4 
-0.02813250000	-0.03493250000	-0.04149390000	-0.03666270000	-0.03638650000	0.00240608000	0.00197443000	-0.00604004000	0.00522022000	4 
-0.03625370000	-0.02600820000	-0.02684820000	-0.03669700000	-0.02946060000	0.00361046000	-0.00044178400	-0.00304966000	-0.00173087000	4 
-0.03310260000	-0.04715320000	-0.04330120000	-0.04100080000	-0.04198050000	0.00496588000	0.00209507000	0.01535600000	0.00346884000	4 
-0.03705090000	-0.03515060000	-0.04564220000	-0.03684830000	-0.03945970000	0.00570605000	0.00739218000	0.01512160000	0.01424070000	4 
-0.03739280000	-0.05129610000	-0.04476170000	-0.03691790000	-0.03118150000	0.00767303000	-0.00396650000	0.01460730000	0.00798321000	4 
-0.03473150000	-0.04883920000	-0.04523770000	-0.04534320000	-0.04314480000	0.00305406000	0.00664131000	0.01209530000	0.00339870000	4 
-0.02678570000	-0.04679000000	-0.04004730000	-0.04187880000	-0.03515120000	0.00431583000	-0.00666464000	0.01972880000	0.00083281100	4 
-0.02391260000	-0.02704040000	-0.03828150000	-0.01551080000	-0.01852980000	-0.01099390000	-0.01132080000	0.00797972000	-0.00837796000	4 
-0.01694130000	-0.03188630000	-0.02687880000	-0.03143070000	-0.02855410000	-0.00916965000	-0.00757681000	-0.00840285000	-0.00282831000	4 
-0.04659200000	-0.04496250000	-0.05045630000	-0.04177050000	-0.04333700000	0.00048644500	0.00363498000	0.01973650000	0.01616550000	4 
-0.04443610000	-0.04442340000	-0.04658300000	-0.03719450000	-0.04151140000	0.00238460000	-0.00358538000	0.02043660000	0.01413030000	4 
-0.03593450000	-0.06706090000	-0.03760380000	-0.03765520000	-0.03643750000	-0.00130327000	-0.00625339000	0.02360790000	0.00410900000	4 
-0.02277140000	-0.03259660000	-0.03962620000	-0.03282590000	-0.02873040000	0.00328804000	0.00577341000	-0.01293680000	0.00174968000	4 
-0.03526230000	-0.04167280000	-0.05068340000	-0.04514050000	-0.04378010000	-0.00024525100	0.00994024000	0.01879740000	0.00668460000	4 
-0.03638920000	-0.04322170000	-0.04154420000	-0.04023300000	-0.04451240000	-0.00205030000	0.00218040000	0.01702090000	0.00372884000	4 
-0.03125000000	-0.05102850000	-0.04723860000	-0.04028790000	-0.03878690000	-0.00168724000	0.00376402000	0.02006600000	0.00422265000	4 
-0.03665110000	-0.02652180000	-0.02057660000	-0.02892950000	-0.01490220000	-0.01059860000	-0.00213330000	-0.00620288000	-0.00453428000	4 
-0.02301030000	-0.03764150000	-0.04387710000	-0.03723460000	-0.03694980000	-0.00579022000	0.00413808000	0.01176480000	-0.00267285000	4 
-0.02972900000	-0.04304010000	-0.03986960000	-0.03284640000	-0.03588800000	0.00345426000	0.00062713000	0.00915606000	0.00776762000	4 
-0.04180480000	-0.04580490000	-0.04295260000	-0.03896680000	-0.04304130000	0.00927875000	0.00389194000	0.01214890000	0.00749806000	4 
-0.02236100000	-0.03530340000	-0.03359780000	-0.02784330000	-0.01860320000	-0.01093770000	-0.00150792000	0.01010970000	0.00479900000	4 
-0.03046750000	-0.04253830000	-0.03256420000	-0.04188950000	-0.03339720000	0.00641418000	0.00812712000	0.00335823000	-0.00448042000	4 
-0.03812390000	-0.04120580000	-0.03920650000	-0.01992400000	-0.03546530000	0.00171077000	-0.00132401000	0.01088160000	0.00801739000	4 
-0.02817650000	-0.04832840000	-0.04006060000	-0.03105930000	-0.03139780000	-0.00407101000	0.00154041000	0.01134620000	0.00313997000	4 
-0.03156210000	-0.03877700000	-0.03700030000	-0.03633700000	-0.03292760000	0.00172974000	0.00282925000	0.01762770000	0.00476262000	4 
-0.03821610000	-0.03783440000	-0.04250380000	-0.02328440000	-0.02999940000	0.00240374000	0.00195799000	0.01109870000	0.00613689000	4 
-0.03856480000	-0.03955460000	-0.04872090000	-0.04083790000	-0.03750960000	-0.00741263000	0.01236830000	0.02398280000	0.01039560000	4 
-0.05162700000	-0.04432020000	-0.04726560000	-0.03712090000	-0.04333310000	0.00754338000	0.00677229000	0.01753550000	0.01205510000	4 
-0.02753680000	-0.03554040000	-0.03277250000	-0.02457850000	-0.02542220000	0.00347849000	-0.00158583000	0.00917100000	0.00180030000	4 
-0.02899470000	-0.02613160000	-0.03463460000	-0.02907100000	-0.02264730000	-0.00400203000	-0.00091569900	0.00860391000	-0.00328600000	4 
-0.02546140000	-0.03650930000	-0.04210170000	-0.02930260000	-0.03159480000	-0.00479037000	0.00603168000	-0.00190955000	0.00589673000	4 
-0.03427380000	-0.03912890000	-0.04561800000	-0.03603400000	-0.03890480000	0.00603881000	0.00801718000	0.00429862000	0.00826724000	4 
-0.03141210000	-0.04450260000	-0.03821750000	-0.03408530000	-0.03878680000	0.00528717000	-0.00266822000	0.01073070000	0.00718719000	4 
-0.02085640000	-0.02980740000	-0.02653140000	-0.02332480000	-0.02260060000	-0.00520459000	-0.00864270000	0.00291737000	-0.00022789100	4 
-0.02000920000	-0.03197860000	-0.03392760000	-0.02829540000	-0.02735150000	0.00178971000	0.00197354000	-0.01350190000	0.00119202000	4 
-0.02823540000	-0.04083210000	-0.03720660000	-0.03727530000	-0.03241520000	-0.00057166400	-0.00356755000	0.01004810000	0.00079910500	4 
-0.03601660000	-0.03983170000	-0.04177550000	-0.01841710000	-0.03291640000	-0.00017975800	0.00168968000	0.01267470000	0.00600053000	4 
-0.02372240000	-0.03216040000	-0.03698670000	-0.03135350000	-0.02950290000	0.00008039550	0.00436057000	-0.00706540000	0.00146948000	4 
-0.03427240000	-0.04484550000	-0.04157040000	-0.04360090000	-0.04559020000	0.00377759000	0.00719824000	0.01876330000	0.00698772000	4 
-0.01830880000	-0.02088480000	-0.02834160000	-0.01521030000	-0.00594292000	-0.01228160000	-0.01429070000	-0.00179690000	-0.00652211000	4 
-0.03144050000	-0.04716580000	-0.02636930000	-0.03744050000	-0.02885560000	-0.00481310000	0.00780536000	0.00389931000	-0.00201088000	4 
-0.03404220000	-0.04271890000	-0.04396030000	-0.03808970000	-0.04087850000	0.00471668000	0.00512690000	0.01286890000	0.01039620000	4 
